Potential (V)	Current (A)	Elapsed Time (s)	Zre (ohms)	Zim (ohms)	
-0.00981436483561993	-2.5241920411645E-06	1800.0392	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0393	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0394	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0395	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0396	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0397	0	0	
-0.00981436483561993	-2.5235790417355E-06	1800.0398	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0399	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.04	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0401	0	0	
-0.00981436483561993	-2.5241920411645E-06	1800.0402	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0403	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0404	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0405	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0406	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0407	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0408	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0409	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.041	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0411	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0412	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0413	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0414	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0415	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0416	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0417	0	0	
-0.00981436483561993	-2.5241920411645E-06	1800.0418	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0419	0	0	
-0.00981436483561993	-2.5241920411645E-06	1800.042	0	0	
-0.00981436483561993	-2.52480595008819E-06	1800.0421	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0422	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0423	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0424	0	0	
-0.00981436483561993	-2.5241920411645E-06	1800.0425	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0426	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0427	0	0	
-0.00981436483561993	-2.52480595008819E-06	1800.0428	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0429	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.043	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0431	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0432	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0433	0	0	
-0.00981436483561993	-2.52480595008819E-06	1800.0434	0	0	
-0.00981436483561993	-2.52480595008819E-06	1800.0435	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0436	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0437	0	0	
-0.00981436483561993	-2.52541894951719E-06	1800.0438	0	0	
-0.00981436483561993	-2.52541894951719E-06	1800.0439	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.044	0	0	
-0.00981436483561993	-2.52541894951719E-06	1800.0441	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0442	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.0443	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.0444	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.0445	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.0446	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0447	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0448	0	0	
-0.00981436483561993	-2.52664608524356E-06	1800.0449	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.045	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0451	0	0	
-0.0101210698485374	-2.52725999416725E-06	1800.0452	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0453	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0454	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0455	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0456	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0457	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0458	0	0	
-0.00981436483561993	-2.52725999416725E-06	1800.0459	0	0	
-0.0101210698485374	-2.52725999416725E-06	1800.046	0	0	
-0.0101210698485374	-2.52725999416725E-06	1800.0461	0	0	
-0.00981436483561993	-2.52725999416725E-06	1800.0462	0	0	
-0.00981436483561993	-2.52725999416725E-06	1800.0463	0	0	
-0.0101210698485374	-2.52725999416725E-06	1800.0464	0	0	
-0.0101210698485374	-2.52725999416725E-06	1800.0465	0	0	
-0.0101210698485374	-2.52725999416725E-06	1800.0466	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0467	0	0	
-0.0101210698485374	-2.52725999416725E-06	1800.0468	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0469	0	0	
-0.0101210698485374	-2.52725999416725E-06	1800.047	0	0	
-0.00981436483561993	-2.52664608524356E-06	1800.0471	0	0	
-0.0101210698485374	-2.52725999416725E-06	1800.0472	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0473	0	0	
-0.00981436483561993	-2.52725999416725E-06	1800.0474	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0475	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0476	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0477	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0478	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0479	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.048	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0481	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0482	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0483	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0484	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0485	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.0486	0	0	
-0.00981436483561993	-2.52664608524356E-06	1800.0487	0	0	
-0.00981436483561993	-2.52664608524356E-06	1800.0488	0	0	
-0.00981436483561993	-2.52664608524356E-06	1800.0489	0	0	
-0.0101210698485374	-2.52664608524356E-06	1800.049	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.0491	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.0492	0	0	
-0.00981436483561993	-2.52664608524356E-06	1800.0493	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.0494	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.0495	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.0496	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.0497	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.0498	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.0499	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.05	0	0	
-0.00981436483561993	-2.52603308581456E-06	1800.0501	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0502	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0503	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0504	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0505	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0506	0	0	
-0.00981436483561993	-2.52541894951719E-06	1800.0507	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0508	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0509	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.051	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0511	0	0	
-0.00981436483561993	-2.52541894951719E-06	1800.0512	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0513	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0514	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0515	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0516	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0517	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0518	0	0	
-0.00981436483561993	-2.52480595008819E-06	1800.0519	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.052	0	0	
-0.00981436483561993	-2.5241920411645E-06	1800.0521	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0522	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0523	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0524	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0525	0	0	
-0.00981436483561993	-2.5235790417355E-06	1800.0526	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0527	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0528	0	0	
-0.00981436483561993	-2.5235790417355E-06	1800.0529	0	0	
-0.00981436483561993	-2.5235790417355E-06	1800.053	0	0	
-0.00981436483561993	-2.5235790417355E-06	1800.0531	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0532	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0533	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0534	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0535	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0536	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0537	0	0	
-0.00981436483561993	-2.52235190600913E-06	1800.0538	0	0	
-0.00981436483561993	-2.52235190600913E-06	1800.0539	0	0	
-0.00981436483561993	-2.52235190600913E-06	1800.054	0	0	
-0.00981436483561993	-2.52235190600913E-06	1800.0541	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0542	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0543	0	0	
-0.00981436483561993	-2.52235190600913E-06	1800.0544	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0545	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0546	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0547	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0548	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0549	0	0	
-0.00981436483561993	-2.52235190600913E-06	1800.055	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0551	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0552	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0553	0	0	
-0.00981436483561993	-2.52235190600913E-06	1800.0554	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0555	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0556	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0557	0	0	
-0.00981436483561993	-2.52235190600913E-06	1800.0558	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0559	0	0	
-0.00981436483561993	-2.52235190600913E-06	1800.056	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0561	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0562	0	0	
-0.00981436483561993	-2.52296604230651E-06	1800.0563	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0564	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0565	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0566	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0567	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0568	0	0	
-0.00981436483561993	-2.52235190600913E-06	1800.0569	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.057	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0571	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0572	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0573	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0574	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0575	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0576	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0577	0	0	
-0.00981436483561993	-2.52296604230651E-06	1800.0578	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0579	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.058	0	0	
-0.00981436483561993	-2.52296604230651E-06	1800.0581	0	0	
-0.00981436483561993	-2.52296604230651E-06	1800.0582	0	0	
-0.00981436483561993	-2.52296604230651E-06	1800.0583	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0584	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0585	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0586	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0587	0	0	
-0.00981436483561993	-2.5235790417355E-06	1800.0588	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0589	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.059	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0591	0	0	
-0.00981436483561993	-2.5235790417355E-06	1800.0592	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0593	0	0	
-0.00981436483561993	-2.5235790417355E-06	1800.0594	0	0	
-0.00981436483561993	-2.5235790417355E-06	1800.0595	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0596	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0597	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0598	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0599	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.06	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0601	0	0	
-0.00981436483561993	-2.5235790417355E-06	1800.0602	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0603	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0604	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0605	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0606	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0607	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0608	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0609	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.061	0	0	
-0.00981436483561993	-2.52480595008819E-06	1800.0611	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0612	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0613	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0614	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0615	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0616	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0617	0	0	
-0.00981436483561993	-2.52541894951719E-06	1800.0618	0	0	
-0.00981436483561993	-2.52541894951719E-06	1800.0619	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.062	0	0	
-0.00981436483561993	-2.52541894951719E-06	1800.0621	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0622	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.0623	0	0	
-0.00981436483561993	-2.52603308581456E-06	1800.0624	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.0625	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0626	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.0627	0	0	
-0.00981436483561993	-2.52603308581456E-06	1800.0628	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0629	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.063	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0631	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0632	0	0	
-0.0101210698485374	-2.52603308581456E-06	1800.0633	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0634	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0635	0	0	
-0.00981436483561993	-2.52603308581456E-06	1800.0636	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0637	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0638	0	0	
-0.00981436483561993	-2.52541894951719E-06	1800.0639	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.064	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0641	0	0	
-0.00981436483561993	-2.52541894951719E-06	1800.0642	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0643	0	0	
-0.00981436483561993	-2.52541894951719E-06	1800.0644	0	0	
-0.00981436483561993	-2.52541894951719E-06	1800.0645	0	0	
-0.00981436483561993	-2.52541894951719E-06	1800.0646	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0647	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0648	0	0	
-0.00981436483561993	-2.52480595008819E-06	1800.0649	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.065	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0651	0	0	
-0.00981436483561993	-2.52541894951719E-06	1800.0652	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0653	0	0	
-0.00981436483561993	-2.52541894951719E-06	1800.0654	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0655	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0656	0	0	
-0.00981436483561993	-2.52480595008819E-06	1800.0657	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0658	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0659	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.066	0	0	
-0.0101210698485374	-2.52541894951719E-06	1800.0661	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0662	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0663	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0664	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0665	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0666	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0667	0	0	
-0.00981436483561993	-2.52480595008819E-06	1800.0668	0	0	
-0.00981436483561993	-2.5241920411645E-06	1800.0669	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.067	0	0	
-0.00981436483561993	-2.5241920411645E-06	1800.0671	0	0	
-0.0101210698485374	-2.52480595008819E-06	1800.0672	0	0	
-0.00981436483561993	-2.5241920411645E-06	1800.0673	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0674	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0675	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0676	0	0	
-0.00981436483561993	-2.5235790417355E-06	1800.0677	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0678	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.0679	0	0	
-0.0101210698485374	-2.5241920411645E-06	1800.068	0	0	
-0.00981436483561993	-2.5241920411645E-06	1800.0681	0	0	
-0.0101210698485374	-2.5235790417355E-06	1800.0682	0	0	
-0.00981436483561993	-2.5235790417355E-06	1800.0683	0	0	
-0.00981436483561993	-2.5235790417355E-06	1800.0684	0	0	
-0.00981436483561993	-2.5235790417355E-06	1800.0685	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0686	0	0	
-0.00981436483561993	-2.5235790417355E-06	1800.0687	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0688	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.0689	0	0	
-0.0101210698485374	-2.52296604230651E-06	1800.069	0	0	
-0.00981436483561993	-2.52235190600913E-06	1800.0691	0	0	
-0.00981436483561993	-2.52235190600913E-06	1800.0692	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0693	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0694	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0695	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0696	0	0	
-0.0101210698485374	-2.52235190600913E-06	1800.0697	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0698	0	0	
-0.00981436483561993	-2.52173890658014E-06	1800.0699	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.07	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0701	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0702	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0703	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0704	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0705	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0706	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0707	0	0	
-0.00981436483561993	-2.52112499765644E-06	1800.0708	0	0	
-0.00981436483561993	-2.52112499765644E-06	1800.0709	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.071	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0711	0	0	
-0.00981436483561993	-2.52112499765644E-06	1800.0712	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0713	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0714	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0715	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0716	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0717	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0718	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0719	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.072	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0721	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0722	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0723	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0724	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0725	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0726	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0727	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0728	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0729	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.073	0	0	
-0.0101210698485374	-2.52112499765644E-06	1800.0731	0	0	
-0.00981436483561993	-2.52112499765644E-06	1800.0732	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0733	0	0	
-0.00981436483561993	-2.52173890658014E-06	1800.0734	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0735	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0736	0	0	
-0.00981436483561993	-2.52173890658014E-06	1800.0737	0	0	
-0.00981436483561993	-2.52173890658014E-06	1800.0738	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0739	0	0	
-0.00981436483561993	-2.52173890658014E-06	1800.074	0	0	
-0.00981436483561993	-2.52173890658014E-06	1800.0741	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0742	0	0	
-0.00981436483561993	-2.52173890658014E-06	1800.0743	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0744	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0745	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0746	0	0	
-0.00981436483561993	-2.52173890658014E-06	1800.0747	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0748	0	0	
-0.0101210698485374	-2.52173890658014E-06	1800.0749	0	0	
